id,iso,br_slash,br_hifen,us_slash,extenso_pt,iso_hora,unix_ts,com_tz
919,2022-06-24,24/06/2022,24-06-2022,06/24/2022,24 de junho de 2022,2022-06-24T14:23:25,1656091405,2022-06-24T14:23:25-03:00
920,2025-03-11,11/03/2025,11-03-2025,03/11/2025,11 de marco de 2025,2025-03-11T21:37:44,1741739864,2025-03-11T21:37:44-03:00
921,2025-08-11,11/08/2025,11-08-2025,08/11/2025,11 de agosto de 2025,2025-08-11T04:22:01,1754896921,2025-08-11T04:22:01-03:00
922,2025-05-31,31/05/2025,31-05-2025,05/31/2025,31 de maio de 2025,2025-05-31T03:18:26,1748672306,2025-05-31T03:18:26-03:00
923,2020-12-17,17/12/2020,17-12-2020,12/17/2020,17 de dezembro de 2020,2020-12-17T03:53:46,1608188026,2020-12-17T03:53:46-03:00
924,2021-08-03,03/08/2021,03-08-2021,08/03/2021,3 de agosto de 2021,2021-08-03T11:19:21,1628000361,2021-08-03T11:19:21-03:00
925,2025-02-08,08/02/2025,08-02-2025,02/08/2025,8 de fevereiro de 2025,2025-02-08T06:33:30,1739007210,2025-02-08T06:33:30-03:00
926,2023-11-27,27/11/2023,27-11-2023,11/27/2023,27 de novembro de 2023,2023-11-27T15:06:28,1701108388,2023-11-27T15:06:28-03:00
927,2025-01-27,27/01/2025,27-01-2025,01/27/2025,27 de janeiro de 2025,2025-01-27T10:04:19,1737983059,2025-01-27T10:04:19-03:00
928,2020-07-02,02/07/2020,02-07-2020,07/02/2020,2 de julho de 2020,2020-07-02T22:07:01,1593738421,2020-07-02T22:07:01-03:00
929,2023-11-06,06/11/2023,06-11-2023,11/06/2023,6 de novembro de 2023,2023-11-06T20:06:43,1699312003,2023-11-06T20:06:43-03:00
930,2021-11-04,04/11/2021,04-11-2021,11/04/2021,4 de novembro de 2021,2021-11-04T23:15:33,1636078533,2021-11-04T23:15:33-03:00
931,2021-12-15,15/12/2021,15-12-2021,12/15/2021,15 de dezembro de 2021,2021-12-15T17:10:21,1639599021,2021-12-15T17:10:21-03:00
932,2026-04-12,12/04/2026,12-04-2026,04/12/2026,12 de abril de 2026,2026-04-12T13:29:14,1776011354,2026-04-12T13:29:14-03:00
933,2024-07-17,17/07/2024,17-07-2024,07/17/2024,17 de julho de 2024,2024-07-17T20:11:11,1721257871,2024-07-17T20:11:11-03:00
934,2024-11-05,05/11/2024,05-11-2024,11/05/2024,5 de novembro de 2024,2024-11-05T12:01:47,1730818907,2024-11-05T12:01:47-03:00
935,2026-11-20,20/11/2026,20-11-2026,11/20/2026,20 de novembro de 2026,2026-11-20T06:28:37,1795166917,2026-11-20T06:28:37-03:00
936,2024-10-25,25/10/2024,25-10-2024,10/25/2024,25 de outubro de 2024,2024-10-25T12:00:45,1729868445,2024-10-25T12:00:45-03:00
937,2022-05-29,29/05/2022,29-05-2022,05/29/2022,29 de maio de 2022,2022-05-29T06:17:48,1653815868,2022-05-29T06:17:48-03:00
938,2020-09-13,13/09/2020,13-09-2020,09/13/2020,13 de setembro de 2020,2020-09-13T18:06:51,1600031211,2020-09-13T18:06:51-03:00
939,2026-01-08,08/01/2026,08-01-2026,01/08/2026,8 de janeiro de 2026,2026-01-08T05:23:20,1767860600,2026-01-08T05:23:20-03:00
940,2022-03-18,18/03/2022,18-03-2022,03/18/2022,18 de marco de 2022,2022-03-18T14:07:16,1647623236,2022-03-18T14:07:16-03:00
941,2025-06-27,27/06/2025,27-06-2025,06/27/2025,27 de junho de 2025,2025-06-27T16:40:20,1751053220,2025-06-27T16:40:20-03:00
942,2026-09-11,11/09/2026,11-09-2026,09/11/2026,11 de setembro de 2026,2026-09-11T12:39:25,1789141165,2026-09-11T12:39:25-03:00
943,2026-08-01,01/08/2026,01-08-2026,08/01/2026,1 de agosto de 2026,2026-08-01T03:22:22,1785565342,2026-08-01T03:22:22-03:00
944,2025-02-18,18/02/2025,18-02-2025,02/18/2025,18 de fevereiro de 2025,2025-02-18T19:11:52,1739916712,2025-02-18T19:11:52-03:00
945,2023-05-03,03/05/2023,03-05-2023,05/03/2023,3 de maio de 2023,2023-05-03T19:37:05,1683153425,2023-05-03T19:37:05-03:00
946,2021-07-02,02/07/2021,02-07-2021,07/02/2021,2 de julho de 2021,2021-07-02T10:07:15,1625231235,2021-07-02T10:07:15-03:00
947,2023-06-04,04/06/2023,04-06-2023,06/04/2023,4 de junho de 2023,2023-06-04T03:11:23,1685859083,2023-06-04T03:11:23-03:00
948,2021-08-02,02/08/2021,02-08-2021,08/02/2021,2 de agosto de 2021,2021-08-02T16:24:26,1627932266,2021-08-02T16:24:26-03:00
949,2026-09-08,08/09/2026,08-09-2026,09/08/2026,8 de setembro de 2026,2026-09-08T04:36:24,1788852984,2026-09-08T04:36:24-03:00
950,2024-09-28,28/09/2024,28-09-2024,09/28/2024,28 de setembro de 2024,2024-09-28T05:31:40,1727512300,2024-09-28T05:31:40-03:00
951,2026-01-10,10/01/2026,10-01-2026,01/10/2026,10 de janeiro de 2026,2026-01-10T22:58:41,1768096721,2026-01-10T22:58:41-03:00
952,2021-12-10,10/12/2021,10-12-2021,12/10/2021,10 de dezembro de 2021,2021-12-10T17:10:31,1639167031,2021-12-10T17:10:31-03:00
953,2023-03-29,29/03/2023,29-03-2023,03/29/2023,29 de marco de 2023,2023-03-29T04:11:20,1680073880,2023-03-29T04:11:20-03:00
954,2025-01-21,21/01/2025,21-01-2025,01/21/2025,21 de janeiro de 2025,2025-01-21T19:03:55,1737497035,2025-01-21T19:03:55-03:00
955,2024-01-10,10/01/2024,10-01-2024,01/10/2024,10 de janeiro de 2024,2024-01-10T00:31:08,1704857468,2024-01-10T00:31:08-03:00
956,2022-03-10,10/03/2022,10-03-2022,03/10/2022,10 de marco de 2022,2022-03-10T12:35:32,1646926532,2022-03-10T12:35:32-03:00
957,2025-07-20,20/07/2025,20-07-2025,07/20/2025,20 de julho de 2025,2025-07-20T13:43:31,1753029811,2025-07-20T13:43:31-03:00
958,2024-08-29,29/08/2024,29-08-2024,08/29/2024,29 de agosto de 2024,2024-08-29T22:53:28,1724982808,2024-08-29T22:53:28-03:00
959,2025-06-24,24/06/2025,24-06-2025,06/24/2025,24 de junho de 2025,2025-06-24T05:05:36,1750752336,2025-06-24T05:05:36-03:00
960,2020-05-06,06/05/2020,06-05-2020,05/06/2020,6 de maio de 2020,2020-05-06T07:18:02,1588760282,2020-05-06T07:18:02-03:00
961,2023-01-30,30/01/2023,30-01-2023,01/30/2023,30 de janeiro de 2023,2023-01-30T07:34:18,1675074858,2023-01-30T07:34:18-03:00
962,2021-11-19,19/11/2021,19-11-2021,11/19/2021,19 de novembro de 2021,2021-11-19T14:36:47,1637343407,2021-11-19T14:36:47-03:00
963,2025-07-21,21/07/2025,21-07-2025,07/21/2025,21 de julho de 2025,2025-07-21T17:32:07,1753129927,2025-07-21T17:32:07-03:00
964,2026-06-03,03/06/2026,03-06-2026,06/03/2026,3 de junho de 2026,2026-06-03T03:17:49,1780467469,2026-06-03T03:17:49-03:00
965,2026-02-02,02/02/2026,02-02-2026,02/02/2026,2 de fevereiro de 2026,2026-02-02T11:34:52,1770042892,2026-02-02T11:34:52-03:00
966,2020-06-19,19/06/2020,19-06-2020,06/19/2020,19 de junho de 2020,2020-06-19T23:28:34,1592620114,2020-06-19T23:28:34-03:00
967,2022-06-14,14/06/2022,14-06-2022,06/14/2022,14 de junho de 2022,2022-06-14T13:06:47,1655222807,2022-06-14T13:06:47-03:00
968,2022-10-10,10/10/2022,10-10-2022,10/10/2022,10 de outubro de 2022,2022-10-10T09:55:02,1665406502,2022-10-10T09:55:02-03:00
969,2025-01-16,16/01/2025,16-01-2025,01/16/2025,16 de janeiro de 2025,2025-01-16T08:22:55,1737026575,2025-01-16T08:22:55-03:00
970,2020-12-22,22/12/2020,22-12-2020,12/22/2020,22 de dezembro de 2020,2020-12-22T14:55:07,1608659707,2020-12-22T14:55:07-03:00
971,2022-08-28,28/08/2022,28-08-2022,08/28/2022,28 de agosto de 2022,2022-08-28T06:51:47,1661680307,2022-08-28T06:51:47-03:00
972,2026-08-05,05/08/2026,05-08-2026,08/05/2026,5 de agosto de 2026,2026-08-05T22:22:55,1785979375,2026-08-05T22:22:55-03:00
973,2026-11-04,04/11/2026,04-11-2026,11/04/2026,4 de novembro de 2026,2026-11-04T20:27:10,1793834830,2026-11-04T20:27:10-03:00
974,2026-11-28,28/11/2026,28-11-2026,11/28/2026,28 de novembro de 2026,2026-11-28T04:50:13,1795852213,2026-11-28T04:50:13-03:00
975,2022-04-27,27/04/2022,27-04-2022,04/27/2022,27 de abril de 2022,2022-04-27T01:36:22,1651034182,2022-04-27T01:36:22-03:00
976,2025-12-20,20/12/2025,20-12-2025,12/20/2025,20 de dezembro de 2025,2025-12-20T08:38:34,1766230714,2025-12-20T08:38:34-03:00
977,2021-11-20,20/11/2021,20-11-2021,11/20/2021,20 de novembro de 2021,2021-11-20T10:45:18,1637415918,2021-11-20T10:45:18-03:00
978,2023-03-31,31/03/2023,31-03-2023,03/31/2023,31 de marco de 2023,2023-03-31T18:17:54,1680297474,2023-03-31T18:17:54-03:00
979,2025-10-08,08/10/2025,08-10-2025,10/08/2025,8 de outubro de 2025,2025-10-08T21:52:06,1759971126,2025-10-08T21:52:06-03:00
980,2021-07-09,09/07/2021,09-07-2021,07/09/2021,9 de julho de 2021,2021-07-09T13:58:03,1625849883,2021-07-09T13:58:03-03:00
981,2023-02-09,09/02/2023,09-02-2023,02/09/2023,9 de fevereiro de 2023,2023-02-09T20:08:44,1675984124,2023-02-09T20:08:44-03:00
982,2021-06-27,27/06/2021,27-06-2021,06/27/2021,27 de junho de 2021,2021-06-27T07:09:45,1624788585,2021-06-27T07:09:45-03:00
983,2023-08-12,12/08/2023,12-08-2023,08/12/2023,12 de agosto de 2023,2023-08-12T07:48:53,1691837333,2023-08-12T07:48:53-03:00
984,2024-05-27,27/05/2024,27-05-2024,05/27/2024,27 de maio de 2024,2024-05-27T15:09:36,1716833376,2024-05-27T15:09:36-03:00
985,2023-01-05,05/01/2023,05-01-2023,01/05/2023,5 de janeiro de 2023,2023-01-05T20:26:24,1672961184,2023-01-05T20:26:24-03:00
986,2025-01-25,25/01/2025,25-01-2025,01/25/2025,25 de janeiro de 2025,2025-01-25T02:40:50,1737783650,2025-01-25T02:40:50-03:00
987,2021-01-16,16/01/2021,16-01-2021,01/16/2021,16 de janeiro de 2021,2021-01-16T12:32:47,1610811167,2021-01-16T12:32:47-03:00
988,2023-02-13,13/02/2023,13-02-2023,02/13/2023,13 de fevereiro de 2023,2023-02-13T22:59:56,1676339996,2023-02-13T22:59:56-03:00
989,2024-02-20,20/02/2024,20-02-2024,02/20/2024,20 de fevereiro de 2024,2024-02-20T14:31:20,1708450280,2024-02-20T14:31:20-03:00
990,2026-07-11,11/07/2026,11-07-2026,07/11/2026,11 de julho de 2026,2026-07-11T00:55:49,1783742149,2026-07-11T00:55:49-03:00
991,2021-01-16,16/01/2021,16-01-2021,01/16/2021,16 de janeiro de 2021,2021-01-16T23:29:40,1610850580,2021-01-16T23:29:40-03:00
992,2024-01-07,07/01/2024,07-01-2024,01/07/2024,7 de janeiro de 2024,2024-01-07T02:50:34,1704606634,2024-01-07T02:50:34-03:00
993,2024-06-17,17/06/2024,17-06-2024,06/17/2024,17 de junho de 2024,2024-06-17T06:27:52,1718616472,2024-06-17T06:27:52-03:00
994,2022-05-17,17/05/2022,17-05-2022,05/17/2022,17 de maio de 2022,2022-05-17T15:17:20,1652811440,2022-05-17T15:17:20-03:00
995,2023-03-07,07/03/2023,07-03-2023,03/07/2023,7 de marco de 2023,2023-03-07T10:35:36,1678196136,2023-03-07T10:35:36-03:00
996,2021-06-18,18/06/2021,18-06-2021,06/18/2021,18 de junho de 2021,2021-06-18T18:54:31,1624053271,2021-06-18T18:54:31-03:00
997,2023-11-08,08/11/2023,08-11-2023,11/08/2023,8 de novembro de 2023,2023-11-08T21:48:03,1699490883,2023-11-08T21:48:03-03:00
998,2020-07-07,07/07/2020,07-07-2020,07/07/2020,7 de julho de 2020,2020-07-07T03:40:50,1594104050,2020-07-07T03:40:50-03:00
999,2025-02-25,25/02/2025,25-02-2025,02/25/2025,25 de fevereiro de 2025,2025-02-25T00:07:59,1740452879,2025-02-25T00:07:59-03:00
1000,2021-10-09,09/10/2021,09-10-2021,10/09/2021,9 de outubro de 2021,2021-10-09T14:29:00,1633800540,2021-10-09T14:29:00-03:00
