cnpj,matriz_filial,nome_fantasia,situacao,data_inicio,cnae_principal,uf,municipio_cod,cep,bairro,ddd_1,telefone_1
58.566.971/0001-83,1,,08,20241227,9602501,SP,7107,08372209,JARDIM DAS ROSAS (IGUATEMI),11,77243435
59.165.792/0001-05,1,,02,20250129,4399103,MT,8993,78285000,JARDIM VISTA ALEGRE,65,99336665
59.165.804/0001-93,1,,08,20250129,9602502,AL,2785,57010730,TRAPICHE DA BARRA,82,87379930
59.165.814/0001-29,1,,02,20250129,7319002,RS,8953,95217009,VITORIA,54,99183224
59.165.826/0001-53,1,,02,20250129,9601701,MG,4999,35114000,CENTRO,33,99863590
59.165.838/0001-88,1,,02,20250129,5320202,MT,9047,78236000,DISTRITO DE CARAMUJO,65,32234297
59.165.849/0001-68,1,,02,20250129,8712300,SP,7107,05574440,CONJUNTO PROMORAR RAPOSO TAVARES,11,28394948
52.134.870/0001-57,1,,02,20230911,5612100,MG,4377,35780000,CENTRO,31,92044459
59.165.872/0001-52,1,,02,20250129,9609299,RS,8591,99500000,VILA RICA,54,99457562
59.165.881/0001-43,1,,02,20250129,4781400,SP,7107,08062300,JARDIM SAO CARLOS (ZONA LESTE),11,20268748
59.165.892/0001-23,1,MB ADMINISTRACAO DE OBRAS E ENGENHARIA,02,20250129,7112000,SP,6587,14882040,APARECIDA,16,97223578
59.165.904/0001-10,1,,02,20250129,4712100,SP,7075,09835555,SANTA CRUZ,11,32540599
59.165.915/0001-08,1,,08,20250129,5611201,SC,8233,88133400,JARDIM ELDORADO,21,81859149
59.165.923/0001-46,1,,08,20250129,4723700,MG,5273,37470000,SONDA,35,91698371
59.165.934/0001-26,1,DARLING LOCACOES,02,20250129,7723300,GO,9227,74930130,SETOR GARAVELO,62,99999999
59.165.947/0001-03,1,,02,20250129,8650004,SP,7107,08461570,JARDIM SAO PAULO(ZONA LESTE),11,99373166
59.165.960/0001-54,1,,08,20250129,8230001,PI,1219,64057200,VALE QUEM TEM,86,81363859
59.165.971/0001-34,1,,02,20250129,7319002,PR,7513,83407170,SAO GABRIEL,41,20003016
59.165.982/0001-14,1,,02,20250129,1091101,RJ,5897,24724830,MARAMBAIA,21,93555676
59.165.997/0001-82,1,,08,20250129,6204000,MG,4123,30160040,CENTRO,31,96901610
59.166.006/0001-86,1,,02,20250129,4520001,SP,5447,06890000,CENTRO,11,47441194
59.166.018/0001-00,1,,08,20250129,8712300,RJ,6001,22753050,ANIL,21,21025454
59.166.030/0001-15,1,,02,20250129,9602501,BA,3849,41342495,JAGUARIPE I,71,96586502
59.166.040/0001-50,1,,02,20250129,4930201,RJ,5897,24721480,SANTA LUZIA,21,68305225
59.166.052/0001-85,1,,02,20250129,4399103,PE,2435,53637150,BONFIM,87,99953793
59.166.063/0001-65,1,,02,20250129,1531902,PR,7777,84062710,CHAPADA,42,98520925
59.166.076/0001-34,1,,02,20250129,9602501,RJ,5897,24455806,TRINDADE,21,22524665
52.066.888/0001-69,1,JMS USINAGEM E MAQUINAS,02,20230904,2539001,MG,4755,37480000,PITANGUEIRAS,35,98960780
59.166.097/0001-50,1,,02,20250129,4399103,SP,6605,13242200,RECANTO SILVANA,99,92002926
59.166.106/0001-02,1,,08,20250129,8219901,SP,7107,05628030,JARDIM COLOMBO,11,97085855
59.166.118/0001-37,1,,02,20250129,4646001,SC,8161,88318112,ITAIPAVA,11,41422048
59.166.129/0001-17,1,,08,20250129,4729601,SP,7107,08253710,CONJUNTO RESIDENCIAL JOSE BONIFACIO,11,26843844
59.166.141/0001-21,1,,02,20250129,4744099,RS,8531,96402470,MENINO DEUS,53,99943364
59.166.152/0001-01,1,,02,20250129,4752100,RN,1761,59091250,PONTA NEGRA,84,92016964
59.166.161/0001-00,1,,02,20250129,9602501,MG,5403,38401036,PRESIDENTE ROOSEVELT,34,96899939
59.166.172/0001-82,1,TUTORIAS BAR,08,20250129,5611205,GO,9227,74905111,JARDIM DAS ESMERALDAS,62,85899336
59.166.184/0001-07,1,M&F SAUDE E CONSCIENCIA,02,20250129,8650003,SP,7057,09280510,VILA CURUCA,11,62072708
59.166.193/0001-06,1,,02,20250129,4930201,SP,6309,13360354,RESIDENCIAL SANTO ANTONIO,13,82084507
59.166.203/0001-03,1,,08,20250129,4930201,SC,8221,88370546,SAO DOMINGOS,47,91563468
59.166.213/0001-30,1,,02,20250129,4923001,MG,5163,39780000,VALE VERDE,33,88392629
59.166.225/0001-65,1,,02,20250129,7911200,RJ,5853,24940000,CHACARAS DE INOA (INOA),21,82054684
59.166.236/0001-45,1,,02,20250129,4744099,MG,4123,31360380,URCA,31,91073101
59.166.248/0001-70,1,,02,20250129,4724500,BA,3979,48870000,ESTRADA DA GAMELEIRA - SEDE,75,92996606
59.166.260/0001-84,1,JOELSON EMBREAGENS,02,20250129,4520001,RN,1761,59072475,FELIPE CAMARAO,84,86823232
52.344.795/0001-59,1,,02,20230927,6911701,SP,7107,05360020,VILA BUTANTA,11,59251718
59.166.279/0001-20,1,,02,20250129,9609208,SP,7009,19920035,CENTRO,14,96737240
59.166.291/0001-35,1,,08,20250129,4781400,MT,9895,78655000,SANTOS DUMONT,66,84389566
59.166.300/0001-98,1,,02,20250129,8219999,RJ,5877,25675160,MOSELA,24,81244449
59.166.311/0001-78,1,,02,20250129,6911701,RS,8801,90550001,SAO JOAO,51,32246687
59.166.323/0001-00,1,,08,20250129,7319002,RN,1759,59621495,SANTO ANTONIO,84,98976895
59.166.335/0001-27,1,,02,20250129,9609208,GO,9563,75862524,RESIDENCIAL VIENA,64,92206875
59.166.345/0001-62,1,,08,20250129,1091102,RJ,6001,23035100,GUARATIBA,21,71042609
59.166.357/0001-97,1,,02,20250129,0161003,GO,9361,73813280,FORMOSINHA,61,98222934
59.166.368/0001-77,1,,02,20250129,5620102,PR,7777,84046350,COLONIA DONA LUIZA,42,98271385
46.012.620/0001-41,1,FLS SERVICOS DE TECNOLOGIA,02,20220412,9511800,SP,7057,09090710,JARDIM,11,69979188
59.166.387/0001-01,1,ECE HOLDINGS,02,20250129,6462000,BA,3377,47600000,CAVALHADA,77,99683745
59.166.398/0001-83,1,,02,20250129,4930201,SP,7233,13223470,RESIDENCIAL ALEXANDRIA,11,73137563
59.166.409/0001-25,1,,08,20250129,7319002,GO,9361,73801560,CENTRO,61,98232192
59.166.420/0001-95,1,,02,20250129,4399103,MG,4029,36660000,JAQUEIRA,32,98803354
59.166.432/0001-10,1,,02,20250129,9602501,PR,7665,86790000,VILA FELIZ,44,32491780
59.166.442/0001-55,1,,08,20250129,4923002,RJ,6001,23030470,GUARATIBA,21,24158912
59.166.455/0001-24,1,,08,20250129,8599699,PR,7691,87020230,ZONA 07,44,97390260
59.166.466/0001-04,1,,02,20250129,4330403,RJ,5871,26600000,GUARAJUBA,21,95790463
59.166.477/0001-94,1,,08,20250129,4774100,SE,3105,49075540,SIQUEIRA CAMPOS,79,91984061
59.166.489/0001-19,1,,02,20250129,9521500,SC,5537,88215000,BOMBAS,47,97759804
59.166.500/0001-40,1,SUB ZERO DISTRIBUIDORA DE BEBIDAS,02,20250129,4723700,GO,9325,73850000,MANSOES MARAJO C,64,93308317
59.166.510/0001-86,1,AY CFI ASSESSORIA EMPRESARIAL LTDA,02,20250129,4789007,CE,1341,62760000,CENTRO,11,40029822
59.166.522/0001-00,1,,02,20250129,1220499,SP,6221,14708294,JARDIM SAO FERNANDO,17,97173512
54.192.154/0001-51,1,,08,20240305,1412601,SP,6875,13426121,JARDIM ORIENTE,0,0
59.166.541/0001-37,1,,02,20250129,5611203,SP,6377,09980600,SERRARIA,11,62077543
59.166.552/0001-17,1,,02,20250129,4330404,AM,0255,69006307,GILBERTO MESTRINHO,92,84173935
59.166.564/0001-41,1,RANCHO WOOD S BAR,02,20250129,5611205,SC,8309,88140000,CENTRO,48,99628121
57.565.805/0001-08,1,,02,20241004,7112000,GO,9373,74140110,SET OESTE,21,25324428
51.469.457/0001-80,1,,08,20230718,3321000,MG,4445,35500495,SANTA ROSA,37,99998475
59.166.598/0001-36,1,,08,20250129,4781400,MS,9055,79940000,CAPITAO VIGARIO,67,99838307
59.166.610/0001-02,1,,02,20250129,9602502,RO,0003,76801110,CENTRO,69,99999999
59.166.621/0001-92,1,,02,20250129,5510801,RS,8433,95595000,CENTRO,51,82722347
59.166.632/0001-72,1,,02,20250129,5223100,SP,6979,13505430,JARDIM SAO CAETANO,19,96958145
59.166.646/0001-96,1,,02,20250129,4930202,RS,9821,95890000,CANABARRO,55,99158145
59.166.657/0001-76,1,,02,20250129,5320202,MG,4123,31060270,BOA VISTA,31,34459120
59.166.669/0001-09,1,VIDA ATIVA FISIOTERAPIA,02,20250129,8650004,CE,1389,60410072,MONTESE,85,85200589
59.166.679/0001-36,1,HM MULTISERVICOS LTDA,02,20250129,7711000,TO,9733,77015032,PLANO DIRETOR SUL,63,92171933
59.166.688/0001-27,1,,02,20250129,4723700,RJ,6001,22773580,CIDADE DE DEUS,21,81554372
59.166.701/0001-48,1,,02,20250129,4930202,MG,4031,37137676,JARDIM PRIMAVERA,35,88273274
59.166.713/0001-72,1,,02,20250129,8650003,MG,4959,38700107,CENTRO,34,99524898
59.166.723/0001-08,1,,02,20250129,8599699,BA,3849,41412334,AREIA BRANCA,71,81443475
59.166.734/0001-98,1,,02,20250129,4923002,RJ,2921,28891222,MARIA TURRI,22,22103351
59.166.747/0001-67,1,,08,20250129,4930201,BA,3965,45028492,CANDEIAS,77,81175724
59.166.757/0001-00,1,,02,20250129,7319004,SP,7107,04077022,MOEMA,11,50493455
59.166.766/0001-93,1,,02,20250129,5620104,PR,7535,81935308,SITIO CERCADO,41,92731584
59.166.776/0001-29,1,,02,20250129,8211300,SP,7107,04601061,BROOKLIN NOVO,11,72683711
59.166.788/0001-53,1,,02,20250129,4399103,SP,7005,13323035,JARDIM MARILIA,11,86520924
59.166.800/0001-20,1,,02,20250129,5912099,GO,9307,76302012,SETOR VILA NOVA,62,98397278
59.166.812/0001-54,1,,02,20250129,8219999,GO,9493,75750000,CARMELINDA G. DURVAL,64,99438773
59.166.823/0001-34,1,MONTEZZI SERVICOS MEDICOS,02,20250129,8610102,RJ,5865,24220320,ICARAI,21,97101910
59.166.834/0001-14,1,,02,20250129,4781400,SP,6401,06810500,JARDIM CASA BRANCA,11,62147662
59.166.847/0001-93,1,,08,20250129,5320201,PR,7769,83311190,VILA MARIANA,41,84194511
59.166.857/0001-29,1,IGREJA MINISTERIO CHAMAS NO ALTAR,02,20241211,9491000,MG,4501,37640092,CENTRO,35,92746603
59.166.867/0001-64,1,,02,20250129,9602502,MG,5293,37955482,JARDIM PLANALTO I,35,84378095
59.166.879/0001-99,1,,02,20250129,8292000,ES,5681,29980000,NOVA GALILEIA,27,96930983
59.166.890/0001-59,1,,02,20250129,5611203,PR,7575,86465000,CENTRO,43,91866404
59.166.903/0001-90,1,,02,20250129,7420001,RJ,5815,28686680,RAPOSO,21,72623818
59.166.914/0001-70,1,,02,20250115,0121101,SP,6857,18170000,CAETEZAL,15,98886066
59.166.922/0001-16,1,AMC DELCON,02,20250122,9499500,MG,4647,37500033,CENTRO,35,91383832
59.166.933/0001-04,1,,08,20250129,4712100,SP,7107,04470130,JARDIM APURA,11,51457398
59.166.945/0001-20,1,,02,20250129,4782201,SP,7149,13173050,JARDIM PRIMAVERA,19,34765629
59.166.954/0001-11,1,COMERCIAL MIRAMAR,02,20250129,4774100,CE,1389,60025100,CENTRO,85,32523612
59.166.965/0001-00,1,,02,20250129,8219999,PR,7751,85501062,CENTRO,46,99999999
59.166.978/0001-70,1,,02,20250129,9602501,SP,6291,13092015,JARDIM PLANALTO,19,99609875
59.166.989/0001-50,1,,02,20250129,8599604,CE,1389,60120002,JOAQUIM TAVORA,85,30918373
59.167.000/0001-23,1,JOICE SOUSA - SERVICOS EM NEUROPSICOLOGIA,02,20250129,8650003,SP,6619,13212112,JARDIM ERMIDA I,11,63791015
59.167.012/0001-58,1,,02,20250129,9602501,GO,9625,75382235,JARDIM SCALA,62,85121528
59.167.024/0001-82,1,OAKBERRY MANDALA,02,20250129,5611203,RJ,6001,22793080,BARRA DA TIJUCA,21,64553022
59.167.034/0001-18,1,,02,20250129,4321500,RJ,2909,26112240,CENTRO,21,94027223
51.769.557/0011-02,2,,02,20250129,4753900,RJ,5909,28994711,BACAXA,22,26512870
51.769.557/0019-51,2,,02,20250129,4753900,RJ,5819,28010190,CENTRO,22,26512870
59.167.043/0001-09,1,,02,20250129,5611201,GO,9221,75066075,LAS PALMAS,62,92671929
59.167.051/0001-55,1,,08,20250129,8219999,MG,4117,36295142,ROSARIO,32,99955255
59.167.062/0001-35,1,,08,20250129,4754701,MG,4937,35669000,CENTRO,00,00000000
59.167.075/0001-04,1,,02,20250129,5611203,PE,2457,54310212,PRAZERES,81,88859306
59.167.085/0001-40,1,LAR PLENO IMOVEIS,02,20250129,6821801,SP,6569,13256224,LOT RESIDENCIAL  SITIO DO ENGENHO,11,71116706
59.167.095/0001-85,1,,02,20250129,4520006,MG,5403,38410094,GRANADA,34,33169136
59.167.108/0001-16,1,CANEDO CONSULTORIA EM NEGOCIOS,02,20250129,8211300,SP,7107,01310200,BELA VISTA,11,93146647
59.167.119/0001-04,1,,02,20250129,9602501,SP,6361,06717175,VILA MONTE SERRAT,11,0
59.167.131/0001-00,1,,02,20250129,9609206,RS,8771,93315010,VILA ROSA,51,83538975
59.167.142/0001-90,1,,08,20250129,8230001,SP,6713,08738255,VILA BRASILEIRA,11,27588819
59.167.154/0001-15,1,,02,20250129,4930201,PR,9983,83820750,EUCALIPTOS,41,91005593
59.167.165/0001-03,1,,02,20250129,7020400,SP,6549,18400520,CENTRO,15,35215449
59.167.176/0001-85,1,,08,20250129,4789099,MG,4031,37130157,CENTRO,35,98820677
59.167.185/0001-76,1,,02,20250129,2542000,SP,6477,07176390,VILA NOVA BONSUCESSO,11,89118364
59.167.195/0001-01,1,,02,20250129,5612100,BA,3413,42809051,GLEBA B,71,84095461
59.167.208/0001-42,1,,08,20250129,9700500,PR,7683,85963232,ALVORADA,64,92075406
59.167.222/0001-46,1,,02,20250129,4729699,SC,8321,88240000,CENTRO,48,88652992
59.167.231/0001-37,1,,02,20250129,4330404,MG,4123,31985140,SAO GABRIEL,31,92379035
59.167.242/0001-17,1,,02,20250129,5611205,SP,6565,18462070,JARDIM SINHA,15,98589423
59.167.251/0001-08,1,,02,20250129,4399103,PR,7429,84990000,PINDORAMA,43,99750501
59.167.263/0001-32,1,,08,20250129,7319002,RS,8801,90550002,SAO JOAO,51,99709815
59.167.274/0001-12,1,MWO HANGUGEO,02,20250129,8593700,RJ,5865,24240210,SANTA ROSA,21,75510090
59.167.285/0001-00,1,,02,20250129,8219999,MG,5343,35700441,SANTA RITA DE CASSIA,31,87512177
59.167.297/0001-27,1,,02,20250129,8219999,SP,6209,14785011,JARDIM BOTANICO,17,33211616
59.167.308/0001-79,1,FARMA VIDA,08,20250129,4771701,CE,1537,62906899,AREA RURAL,85,88245010
59.167.322/0001-72,1,,02,20250129,4930201,SP,7107,03271000,JARDIM REGINA,11,95153902
59.167.332/0001-08,1,,02,20250129,8219999,SC,5543,88845000,MONTE CARLOS,48,99087828
59.167.344/0001-32,1,ATIVACOR,08,20250129,9602502,SP,7151,08690255,CIDADE MIGUEL BADRA,11,52742911
59.167.356/0001-67,1,,08,20250129,4721102,RJ,6001,20950003,SAO FRANCISCO XAVIER,21,97966675
59.167.367/0001-47,1,,02,20250129,7420004,RJ,6001,22450270,VIDIGAL,41,30767931
59.167.376/0001-38,1,,02,20250129,4520003,PR,8451,85160000,VILA CACULA,42,84070742
50.012.118/0001-08,1,,08,20230321,7319002,CE,1389,60765000,ARACAPE,85,96944250
59.167.401/0001-83,1,,02,20250129,7319002,AC,0139,69907530,RECANTO DOS BURITIS,73,99850846
59.167.412/0001-63,1,,08,20250129,5229099,RJ,5853,24908765,UBATIBA,21,68952260
59.167.422/0001-07,1,,02,20250129,4399103,RJ,6001,23587020,GUARATIBA,21,22701710
59.167.432/0001-34,1,,02,20250129,4520001,PR,7885,83045672,AVIACAO,41,92000457
59.167.444/0001-69,1,,08,20250129,4930201,SP,6291,13050063,VILA MIMOSA,19,81196145
59.167.455/0001-49,1,,02,20250129,4789001,SP,6689,09341310,PARQUE BANDEIRANTES,11,94799219
59.167.466/0001-29,1,,02,20250129,4633801,SP,6863,15835160,DISTRITO INDUSTRIAL ANGELO SALVADOR,17,33644859
59.167.477/0001-09,1,,02,20250129,9511800,SP,7107,01050070,CENTRO,11,88999690
59.167.488/0001-99,1,TEIXEIRA PSICOLOGA,02,20250129,8650003,MG,4959,38702172,CAICARAS,38,97395002
59.167.499/0001-79,1,,02,20250129,8599604,RS,8801,91920530,CAMAQUA,51,81229057
54.999.252/0001-03,1,DISTRIOPEN BOSQUE,02,20240504,4723700,AC,0139,69900565,BOSQUE,68,92210313
59.167.520/0001-36,1,,02,20250129,8712300,SP,6469,12510546,JARDIM FRANCA II,12,96787967
59.167.531/0001-16,1,,08,20250129,4520005,SC,0946,89875000,LINHA LAGEADO TIGRE,49,99097768
59.167.543/0001-40,1,,08,20250129,8219999,BA,3661,45200350,CENTRO,73,81194896
59.167.555/0001-75,1,,02,20250129,5320202,MG,4877,36889304,SAO CRISTOVAO,32,98320797
59.167.562/0001-77,1,LIFE UTILIDADE DOMESTICA E COSMETICOS,02,20250129,4755503,RJ,6001,23590060,SANTA CRUZ,21,31587291
59.167.574/0001-00,1,,02,20250129,4520006,ES,5625,29157327,NOVA ROSA DA PENHA,27,88812373
59.167.584/0001-37,1,,02,20250129,4930201,SP,6789,06140070,CONCEICAO,11,51996105
59.167.596/0001-61,1,,02,20250129,4772500,RJ,5877,25635280,CHACARA FLORA,24,22354935
59.167.608/0001-58,1,,02,20250129,7319002,RJ,5915,25956110,SAO PEDRO,21,94551084
59.167.617/0001-49,1,,02,20250129,9001906,SP,7175,15906286,SANTA CRUZ,16,96258447
59.167.631/0001-42,1,,02,20250129,7319002,MG,5403,38421015,LOTEAMENTO RESIDENCIAL PEQUIS,11,67885827
59.167.642/0001-22,1,,02,20250129,8599699,SP,6713,08770120,VILA INDUSTRIAL,11,84226278
59.167.654/0001-57,1,,02,20250129,4781400,SP,7107,03271020,JARDIM REGINA,11,27192739
59.167.664/0001-92,1,,02,20250129,4781400,CE,1585,61922160,ALTO ALEGRE I,85,92420270
59.167.677/0001-61,1,,02,20250129,9700500,MG,5273,37470000,NOSSA SENHORA DE LOURDES,35,91933382
59.167.688/0001-41,1,,02,20250129,7319002,AM,0255,69058581,FLORES,92,93198458
59.167.702/0001-07,1,,02,20250129,9521500,RJ,5877,25635030,ALTO DA SERRA,24,22804092
59.167.712/0001-42,1,,08,20250129,4930201,SC,8183,88521370,GUARUJA,49,98146516
59.167.721/0001-33,1,OTTO PRIME LUX,02,20250129,4642701,BA,3965,45055200,FELICIA,77,99003163
59.167.732/0001-13,1,,02,20250129,8130300,MG,5155,33120430,ASTECA (SAO BENEDITO),31,91614623
59.167.745/0001-92,1,,08,20250129,7911200,MG,4671,37655000,CENTRO,35,84385126
59.167.753/0001-39,1,,02,20250129,4929901,PR,9915,85896000,VILA TOPAZIO,45,88231766
59.167.764/0001-19,1,,02,20250129,8599604,MS,9055,79940000,CAPITAO VIGARIO,67,91417816
45.087.433/0001-64,1,,08,20220131,8599604,SP,7107,01311927,BELA VISTA,51,97440272
59.167.787/0001-23,1,,08,20250129,4399199,MG,2685,38292000,SAO SEBASTIAO DO PONTAL,66,96132800
59.167.797/0001-69,1,,08,20250129,5229099,SP,7107,03570270,PARQUE SAVOY CITY,11,91962409
59.167.806/0001-11,1,KRYSNA BUTTNER NUTRICAO,08,20250129,8650002,RJ,6001,22631370,BARRA DA TIJUCA,21,65011995
58.544.667/0001-35,1,LIMPLUS NATAL,02,20241220,8121400,RN,1761,59082400,CAPIM MACIO,84,91298778
59.167.829/0001-26,1,,02,20250129,5611203,MG,4979,36847000,CENTRO,32,84993099
59.167.840/0001-96,1,,02,20250129,7319002,CE,1559,62050730,COHAB II,88,96791317
59.167.851/0001-76,1,HASKEL IMOVEIS,08,20250129,6822600,SP,7107,01311940,BELA VISTA,11,28920700
59.167.863/0001-09,1,AGRIDOCE,02,20250129,5611204,PR,7535,80510346,MERCÊS,41,31514113
59.167.873/0001-36,1,,02,20250129,4781400,SP,6167,17160009,CENTRO,14,82277189
59.167.884/0001-16,1,,08,20250129,8599699,MG,4625,35164273,CARAVELAS,31,82007079
59.167.897/0001-95,1,,02,20250129,4924800,PB,2221,58225000,CENTRO,83,87073779
59.167.907/0001-92,1,,08,20250129,5320201,PR,7435,83706010,CAPELA VELHA,41,96591059
59.169.214/0001-39,1,,02,20250129,4399199,GO,9433,75803150,VILA FATIMA,64,99586569
59.167.929/0001-52,1,,02,20250129,9700500,MG,5437,39730000,RECANTO DA SERRA,33,88676082
59.167.939/0001-98,1,,08,20250129,8599605,SP,6681,17512748,JARDIM NAZARETH,14,99694347
59.167.951/0001-00,1,BEN VIVER,02,20250129,4781400,MG,4553,35030440,LOURDES,33,87405003
59.167.961/0001-38,1,,02,20250106,8112500,RS,8801,91751000,CAVALHADA,51,32323088
59.167.975/0001-51,1,,02,20250129,7319002,SP,6949,19570000,TOME ROCHA,18,97782827
59.167.986/0001-31,1,,02,20250129,5611201,SP,7099,12230000,JARDIM SATELITE,12,99743051
59.167.996/0001-77,1,,08,20250129,5912099,MS,9051,79033180,MATA DO JACINTO,0,0
59.168.007/0001-60,1,,02,20250129,4752100,SP,6249,18608705,JARDIM YPE,14,99851923
59.168.019/0001-94,1,,02,20250129,5620104,AL,2785,57017690,BEBEDOURO,82,88036418
59.168.031/0001-07,1,,02,20250129,4520002,SP,6681,17509054,MARILIA,14,34221410
59.168.042/0001-89,1,,02,20250129,9602502,TO,9733,77001322,PLANO DIRETOR NORTE,63,92665011
59.168.053/0001-69,1,,08,20250129,5611201,PA,0595,68515000,ALTO BONITO,94,98144249
59.168.066/0001-38,1,,08,20250129,7319002,RJ,6001,20251190,SANTA TERESA,21,74229405
59.168.077/0001-18,1,,02,20250129,8712300,SE,3105,49089165,SOLEDADE,79,99839572
59.168.089/0001-42,1,LB SMART BROKERS,02,20250129,7490104,SP,6619,13211616,JARDIM NOVO MUNDO,16,41020025
59.168.099/0001-88,1,GIGA GAS,02,20250129,4784900,PR,7951,87550000,RURAL,44,97571394
51.064.256/0001-01,1,,08,20230615,5320202,CE,1389,60340085,JARDIM IRACEMA,85,88458316
59.168.121/0001-90,1,,08,20250129,5320201,SC,8047,89032300,PASSO MANSO,47,88848699
59.168.131/0001-25,1,,02,20250129,4789005,ES,5701,29132551,BOM PASTOR,27,98378640
59.168.143/0001-50,1,,02,20250129,8020002,SP,7107,03929070,JARDIM SAPOPEMBA,11,96588888
59.168.156/0001-29,1,TELEAUTO ADMINISTRACAO,02,20250129,8211300,MG,5343,35703221,SANTA FELICIDADE,31,98906757
03.827.168/0005-97,2,,02,20250117,4741500,SP,6579,13309083,VILA LEIS,19,38946112
59.168.175/0001-55,1,,02,20250129,5611203,RJ,6001,23032150,GUARATIBA,21,86023569
59.168.186/0001-35,1,,08,20250129,9602501,RJ,6001,23575381,SANTA CRUZ,21,33472638
59.168.199/0001-04,1,JK IMOBILIARIA,02,20250129,6810202,PI,1039,64230970,CENTRO,88,81729238
59.168.210/0001-36,1,RECOLHIMENTOS DE TAXAS LTDA,03,20250129,8291100,CE,1559,62031330,JOSE EUCLIDES,85,99698844
59.168.221/0001-16,1,,08,20250129,1412601,MG,4583,37484000,VISTA VERDE,35,97231706
59.168.233/0001-40,1,BARTH COMERCIAL,02,20250129,8599604,SC,8047,89037060,AGUA VERDE,47,99800978
58.037.347/0001-99,1,BEST OF YOU REAL STATE,08,20241108,6822600,SP,7107,04086902,INDIANÓPOLIS,11,62521553
59.168.253/0001-11,1,WHM,02,20250129,7020400,PR,5453,83322000,WEISSOPOLIS,41,98661218
59.168.265/0001-46,1,,02,20250129,8599699,RJ,6001,22210065,FLAMENGO,21,81059121
59.168.275/0001-81,1,,02,20250129,0151201,SP,7211,17449899,JACUTINGA,14,98501367
59.168.287/0001-06,1,,08,20250129,4399103,SP,7107,04855070,JARDIM BELCITO,11,55266629
59.168.298/0001-96,1,,02,20250129,8599605,RJ,5865,24110002,SANTANA,21,98355104
59.168.309/0001-38,1,,08,20250129,8130300,MG,4029,36660000,GOIABAL,32,91452250
59.168.320/0001-06,1,,02,20250129,4520002,BA,3685,42741110,PARQUE SAO PAULO,71,87499033
59.168.330/0001-33,1,,02,20250129,8219999,GO,9325,73850000,CENTRO,61,92365109
59.168.340/0001-79,1,PORTAL IPVA LTDA,01,20250129,6461100,CE,1559,62010180,CENTRO,62,89451451
59.168.354/0001-92,1,,02,20250129,5611201,AM,0255,69045830,PLANALTO,92,85973328
59.168.363/0001-83,1,,08,20250129,4929902,AM,0255,69067190,PETROPOLIS,92,84246880
59.168.375/0001-08,1,,02,20250129,4930202,BA,3573,45657200,TEOTONIO VILELA,79,81002879
59.168.386/0001-98,1,,08,20250129,4930202,PR,7657,83753028,OLARIA,42,98561436
59.168.399/0001-67,1,B GOMES CONSULTORIA LTDA,02,20250129,8211300,RJ,5813,28905000,CENTRO,22,21000000
59.168.409/0001-64,1,,02,20250129,1412601,SP,7155,14913594,PARQUE IMPERIAL,16,82024848
59.168.420/0001-24,1,,02,20250129,4321500,RS,7389,99340000,CENTRO,51,98428433
59.168.431/0001-04,1,,02,20250129,5912099,PR,7583,85035210,DOS ESTADOS,42,98064849
59.168.441/0001-40,1,,08,20250129,8599699,ES,5699,29175499,PARQUE JACARAIPE,27,96075577
59.168.453/0001-74,1,,02,20250129,9700500,SP,7263,14835000,CETRO,16,97970609
59.168.463/0001-00,1,,02,20250129,4321500,SP,7109,13524366,ALPES DAS AGUAS,19,97452253
59.168.474/0001-90,1,,02,20250129,4789004,PI,1219,64036729,PARQUE SUL,86,99533496
59.168.483/0001-80,1,,02,20250129,7112000,CE,1541,62150000,CENTRO,88,93404506
59.168.494/0001-60,1,,08,20250129,5229099,SP,7107,02976160,VILA ZAT,11,39541930
59.168.506/0001-57,1,PRIMATANELLI COMERCIO DE PERFIS E ACESSORIOS,02,20250129,4789099,SP,6213,06465030,JARDIM SANTA CECILIA,11,85449259
59.168.516/0001-92,1,,02,20250129,4929902,SP,6305,18301235,VILA BELA VISTA,15,99621016
59.168.528/0001-17,1,CEPROMEDIC IBATE,02,20250129,8630502,SP,6487,14815011,CENTRO,16,97514498
59.168.540/0001-21,1,,02,20250129,8219999,SP,7013,15951050,VILA FERREIRA,17,35712917
59.168.551/0001-01,1,SERRAGENS SAO FRANCISCO,02,20250129,4687702,PR,5455,83480000,CENTRO,41,99999999
59.168.562/0001-91,1,,02,20250129,8712300,SP,7107,05210070,RECANTO PARAISO,11,46424333
59.168.573/0001-71,1,,02,20250129,5612100,SP,6293,13238157,COLINAS DO PONTAL (BOTUJURU),11,30081992
59.168.582/0001-62,1,PRODUTIVIDADE AGRONEGOCIOS,02,20250129,4692300,AL,2705,57302600,CANAFÍSTULA,82,99733216
59.168.594/0001-97,1,,02,20250129,4520002,SP,7145,18051020,CENTRAL PARQUE SOROCABA,15,96337884
59.168.605/0001-39,1,,08,20250129,8599604,SP,6249,18609130,VILA DOS LAVRADORES,14,97964121
59.168.618/0001-08,1,,02,20250129,5912099,MT,9925,78464060,PARQUE DAS ARARAS,66,99256046
49.388.528/0001-79,1,ALIMEMPRO SERVICOS ADMINISTRATIVOS,08,20230130,8211300,CE,1389,60110535,JOAQUIM TAVORA,85,88218258
59.168.642/0001-47,1,,02,20250129,7319002,SP,6465,16700027,CENTRO,19,71260452
